,longitude,latitude,day,month,year,native,species,DOY,geometry,ClimateDivision
11404,-117.02,33.016,06,05,2005,no,Medicago polymorpha,126,POINT (-117.02 33.016),6
11405,-117.461,33.452,02,05,2007,no,Medicago polymorpha,122,POINT (-117.461 33.452),6
11406,-117.552,33.452,10,05,2007,no,Medicago polymorpha,130,POINT (-117.552 33.452),6
11407,-117.249,33.423,14,05,2008,no,Medicago polymorpha,135,POINT (-117.249 33.423),6
11408,-116.902,33.09,17,06,2005,no,Medicago polymorpha,168,POINT (-116.902 33.09),6
11409,-117.138,32.72,06,02,2011,no,Medicago polymorpha,37,POINT (-117.138 32.72),6
11410,-116.491,32.596,30,06,2010,no,Medicago polymorpha,181,POINT (-116.491 32.596),6
11411,-116.827,33.233,04,04,2009,no,Medicago polymorpha,94,POINT (-116.827 33.233),6
11412,-116.924,32.595,05,02,2005,no,Medicago polymorpha,36,POINT (-116.924 32.595),6
11413,-116.794,32.764,19,04,2005,no,Medicago polymorpha,109,POINT (-116.794 32.764),6
11414,-117.149,33.041,16,04,2013,no,Medicago polymorpha,106,POINT (-117.149 33.041),6
11415,-117.383,33.43,23,04,2007,no,Medicago polymorpha,113,POINT (-117.383 33.43),6
11416,-117.205,33.012,15,04,2009,no,Medicago polymorpha,105,POINT (-117.205 33.012),6
11417,-117.069,32.915,19,04,2013,no,Medicago polymorpha,109,POINT (-117.069 32.915),6
11418,-117.219,32.846,04,04,2004,no,Medicago polymorpha,95,POINT (-117.219 32.846),6
11419,-116.816,33.158,20,06,2005,no,Medicago polymorpha,171,POINT (-116.816 33.158),6
11420,-117.249,32.838,15,02,2011,no,Medicago polymorpha,46,POINT (-117.249 32.838),6
11422,-117.006,32.98,17,03,2008,no,Medicago polymorpha,77,POINT (-117.006 32.98),6
11423,-116.851,32.665,29,05,2003,no,Medicago polymorpha,149,POINT (-116.851 32.665),6
11424,-117.154,33.113,28,04,2007,no,Medicago polymorpha,118,POINT (-117.154 33.113),6
11425,-116.867,32.828,15,04,2003,no,Medicago polymorpha,105,POINT (-116.867 32.828),6
11426,-117.001,33.021,07,03,2008,no,Medicago polymorpha,67,POINT (-117.001 33.021),6
11428,-117.231,32.996,02,04,2012,no,Medicago polymorpha,93,POINT (-117.231 32.996),6
11429,-116.852,32.662,24,04,2010,no,Medicago polymorpha,114,POINT (-116.852 32.662),6
11431,-117.475,33.303,15,03,2007,no,Medicago polymorpha,74,POINT (-117.475 33.303),6
11432,-117.869,33.59,16,04,1966,no,Medicago polymorpha,106,POINT (-117.869 33.59),6
11433,-116.721,33.122,08,05,2009,no,Medicago polymorpha,128,POINT (-116.721 33.122),6
11434,-116.872,32.967,27,04,2006,no,Medicago polymorpha,117,POINT (-116.872 32.967),6
11435,-116.558,32.735,22,04,2008,no,Medicago polymorpha,113,POINT (-116.558 32.735),6
11436,-116.742,32.857,12,03,2003,no,Medicago polymorpha,71,POINT (-116.742 32.857),6
11438,-117.167,32.944,02,04,2013,no,Medicago polymorpha,92,POINT (-117.167 32.944),6
11439,-116.669,32.863,19,04,2007,no,Medicago polymorpha,109,POINT (-116.669 32.863),6
11440,-117.183,32.868,20,02,2006,no,Medicago polymorpha,51,POINT (-117.183 32.868),6
11441,-116.644,33.03,12,06,2011,no,Medicago polymorpha,163,POINT (-116.644 33.03),6
11442,-117.328,33.262,09,04,2009,no,Medicago polymorpha,99,POINT (-117.328 33.262),6
11443,-116.973,32.686,27,04,2011,no,Medicago polymorpha,117,POINT (-116.973 32.686),6
11444,-117.118,32.722,30,06,2000,no,Medicago polymorpha,182,POINT (-117.118 32.722),6
11445,-116.91,33.302,02,06,2005,no,Medicago polymorpha,153,POINT (-116.91 33.302),6
11447,-117.44,33.333,26,03,2008,no,Medicago polymorpha,86,POINT (-117.44 33.333),6
11448,-117.398,33.239,09,04,2007,no,Medicago polymorpha,99,POINT (-117.398 33.239),6
11450,-117.321,33.396,12,05,2009,no,Medicago polymorpha,132,POINT (-117.321 33.396),6
11451,-117.29,33.092,22,04,2005,no,Medicago polymorpha,112,POINT (-117.29 33.092),6
11452,-117.236,33.113,24,05,2004,no,Medicago polymorpha,145,POINT (-117.236 33.113),6
11453,-116.783,32.61,02,04,2005,no,Medicago polymorpha,92,POINT (-116.783 32.61),6
11456,-117.328,33.262,09,04,2009,no,Medicago polymorpha,99,POINT (-117.328 33.262),6
11457,-116.964,32.81,22,02,2010,no,Medicago polymorpha,53,POINT (-116.964 32.81),6
11458,-117.446,33.274,17,03,2010,no,Medicago polymorpha,76,POINT (-117.446 33.274),6
11460,-116.777,33.119,29,05,2013,no,Medicago polymorpha,149,POINT (-116.777 33.119),6
11461,-117.179,32.846,26,03,2006,no,Medicago polymorpha,85,POINT (-117.179 32.846),6
11462,-117.114,33.08,30,03,2007,no,Medicago polymorpha,89,POINT (-117.114 33.08),6
11464,-117.45,33.274,26,03,2007,no,Medicago polymorpha,85,POINT (-117.45 33.274),6
11466,-116.784,32.579,03,05,2003,no,Medicago polymorpha,123,POINT (-116.784 32.579),6
11467,-117.276,33.246,05,05,2007,no,Medicago polymorpha,125,POINT (-117.276 33.246),6
11470,-117.226,33.054,12,04,2009,no,Medicago polymorpha,102,POINT (-117.226 33.054),6
11472,-117.292,33.292,09,04,2009,no,Medicago polymorpha,99,POINT (-117.292 33.292),6
11473,-117.415,33.444,17,04,2007,no,Medicago polymorpha,107,POINT (-117.415 33.444),6
11476,-117.153,32.744,15,02,2005,no,Medicago polymorpha,46,POINT (-117.153 32.744),6
11478,-116.573,32.764,04,07,1980,no,Medicago polymorpha,186,POINT (-116.573 32.764),6
11479,-117.043,32.661,11,02,2012,no,Medicago polymorpha,42,POINT (-117.043 32.661),6
11480,-116.545,32.835,10,05,2001,no,Medicago polymorpha,130,POINT (-116.545 32.835),6
11481,-116.943,33.224,03,04,2008,no,Medicago polymorpha,94,POINT (-116.943 33.224),6
11482,-117.24,32.814,03,02,2012,no,Medicago polymorpha,34,POINT (-117.24 32.814),6
11483,-116.671,33.03,09,05,2009,no,Medicago polymorpha,129,POINT (-116.671 33.03),6
11484,-116.671,32.992,28,04,2011,no,Medicago polymorpha,118,POINT (-116.671 32.992),6
11485,-116.72,33.119,24,05,2009,no,Medicago polymorpha,144,POINT (-116.72 33.119),6
11486,-117.358,33.168,16,04,2004,no,Medicago polymorpha,107,POINT (-117.358 33.168),6
11489,-117.157,32.789,14,05,2006,no,Medicago polymorpha,134,POINT (-117.157 32.789),6
11490,-117.22,33.338,09,04,2003,no,Medicago polymorpha,99,POINT (-117.22 33.338),6
11491,-117.133,32.732,21,03,2004,no,Medicago polymorpha,81,POINT (-117.133 32.732),6
11495,-116.896,33.092,19,05,2007,no,Medicago polymorpha,139,POINT (-116.896 33.092),6
11496,-118.175,33.818,27,04,1996,no,Medicago polymorpha,118,POINT (-118.175 33.818),6
11497,-117.191,32.833,11,04,2004,no,Medicago polymorpha,102,POINT (-117.191 32.833),6
11501,-116.796,32.868,06,03,2005,no,Medicago polymorpha,65,POINT (-116.796 32.868),6
11510,-117.243,32.677,12,05,2004,no,Medicago polymorpha,133,POINT (-117.243 32.677),6
11515,-118.003,33.967,06,05,2016,no,Medicago polymorpha,127,POINT (-118.003 33.967),6
11517,-118.327,33.772,21,02,2015,no,Medicago polymorpha,52,POINT (-118.327 33.772),6
11518,-117.327,33.974,07,04,1993,no,Medicago polymorpha,97,POINT (-117.327 33.974),6
11519,-117.243,33.739,03,06,2005,no,Medicago polymorpha,154,POINT (-117.243 33.739),6
11520,-118.394,34.308,24,03,2010,no,Medicago polymorpha,83,POINT (-118.394 34.308),6
11521,-118.345,34.281,07,05,2010,no,Medicago polymorpha,127,POINT (-118.345 34.281),6
11522,-118.332,34.272,29,03,2011,no,Medicago polymorpha,88,POINT (-118.332 34.272),6
11524,-118.374,34.304,13,03,2010,no,Medicago polymorpha,72,POINT (-118.374 34.304),6
11525,-119.03,33.481,07,06,1999,no,Medicago polymorpha,158,POINT (-119.03 33.481),6
11526,-118.484,34.326,10,03,2010,no,Medicago polymorpha,69,POINT (-118.484 34.326),6
11527,-118.492,34.332,04,05,2010,no,Medicago polymorpha,124,POINT (-118.492 34.332),6
11528,-118.373,34.274,16,03,2010,no,Medicago polymorpha,75,POINT (-118.373 34.274),6
11529,-116.968,32.802,21,12,2011,no,Medicago polymorpha,355,POINT (-116.968 32.802),6
11530,-117.103,32.652,08,04,2010,no,Medicago polymorpha,98,POINT (-117.103 32.652),6
11531,-117.665,34.091,01,06,2014,no,Medicago polymorpha,152,POINT (-117.665 34.091),6
11532,-117.167,32.944,02,04,2013,no,Medicago polymorpha,92,POINT (-117.167 32.944),6
11533,-117.142,33.598,22,03,2013,no,Medicago polymorpha,81,POINT (-117.142 33.598),6
11534,-117.684,33.697,15,03,2011,no,Medicago polymorpha,74,POINT (-117.684 33.697),6
11535,-117.508,33.395,06,05,2009,no,Medicago polymorpha,126,POINT (-117.508 33.395),6
11536,-117.888,34.163,10,03,2009,no,Medicago polymorpha,69,POINT (-117.888 34.163),6
11537,-117.894,34.157,25,03,2009,no,Medicago polymorpha,84,POINT (-117.894 34.157),6
11538,-118.343,33.826,12,03,2010,no,Medicago polymorpha,71,POINT (-118.343 33.826),6
11539,-117.393,33.239,09,04,2007,no,Medicago polymorpha,99,POINT (-117.393 33.239),6
11540,-117.8,34.132,17,04,2008,no,Medicago polymorpha,108,POINT (-117.8 34.132),6
11541,-118.201,34.148,09,05,2001,no,Medicago polymorpha,129,POINT (-118.201 34.148),6
11542,-117.704,33.738,01,04,2008,no,Medicago polymorpha,92,POINT (-117.704 33.738),6
11543,-117.744,33.828,25,03,2008,no,Medicago polymorpha,85,POINT (-117.744 33.828),6
11544,-117.744,33.828,25,03,2008,no,Medicago polymorpha,85,POINT (-117.744 33.828),6
11545,-118.316,34.321,16,02,2003,no,Medicago polymorpha,47,POINT (-118.316 34.321),6
11546,-117.743,34.153,13,04,1998,no,Medicago polymorpha,103,POINT (-117.743 34.153),6
11547,-118.274,34.186,22,02,2003,no,Medicago polymorpha,53,POINT (-118.274 34.186),6
11548,-118.276,34.256,30,04,2006,no,Medicago polymorpha,120,POINT (-118.276 34.256),6
11549,-117.156,33.572,10,05,2006,no,Medicago polymorpha,130,POINT (-117.156 33.572),6
11550,-116.96,32.584,24,02,2005,no,Medicago polymorpha,55,POINT (-116.96 32.584),6
11551,-116.783,33.633,06,04,2001,no,Medicago polymorpha,96,POINT (-116.783 33.633),6
11552,-120.192,34.54,06,04,2005,no,Medicago polymorpha,96,POINT (-120.192 34.54),6
11553,-116.826,33.593,07,04,2003,no,Medicago polymorpha,97,POINT (-116.826 33.593),6
11554,-120.245,34.873,09,02,2005,no,Medicago polymorpha,40,POINT (-120.245 34.873),6
11555,-117.043,33.468,07,05,2005,no,Medicago polymorpha,127,POINT (-117.043 33.468),6
11556,-116.924,32.602,05,02,2005,no,Medicago polymorpha,36,POINT (-116.924 32.602),6
11557,-120.336,34.843,18,02,2005,no,Medicago polymorpha,49,POINT (-120.336 34.843),6
11558,-118.438,34.466,05,05,2005,no,Medicago polymorpha,125,POINT (-118.438 34.466),6
11559,-117.278,33.851,04,05,2005,no,Medicago polymorpha,124,POINT (-117.278 33.851),6
11560,-116.897,32.611,03,03,2005,no,Medicago polymorpha,62,POINT (-116.897 32.611),6
11561,-117.868,33.59,16,04,1966,no,Medicago polymorpha,106,POINT (-117.868 33.59),6
11562,-117.29,33.092,22,04,2005,no,Medicago polymorpha,112,POINT (-117.29 33.092),6
11563,-116.844,33.741,16,05,2005,no,Medicago polymorpha,136,POINT (-116.844 33.741),6
11564,-116.783,32.61,02,04,2005,no,Medicago polymorpha,92,POINT (-116.783 32.61),6
11565,-116.902,33.09,17,06,2005,no,Medicago polymorpha,168,POINT (-116.902 33.09),6
11566,-118.438,34.466,05,05,2005,no,Medicago polymorpha,125,POINT (-118.438 34.466),6
11567,-117.02,33.016,06,05,2005,no,Medicago polymorpha,126,POINT (-117.02 33.016),6
11568,-116.783,32.61,02,04,2005,no,Medicago polymorpha,92,POINT (-116.783 32.61),6
11569,-116.91,33.302,02,06,2005,no,Medicago polymorpha,153,POINT (-116.91 33.302),6
11570,-116.545,32.835,10,05,2001,no,Medicago polymorpha,130,POINT (-116.545 32.835),6
11571,-116.852,33.768,16,04,2004,no,Medicago polymorpha,107,POINT (-116.852 33.768),6
11572,-117.844,34.155,10,05,1999,no,Medicago polymorpha,130,POINT (-117.844 34.155),6
11573,-116.851,32.665,29,05,2003,no,Medicago polymorpha,149,POINT (-116.851 32.665),6
11574,-116.867,32.828,15,04,2003,no,Medicago polymorpha,105,POINT (-116.867 32.828),6
11575,-117.075,33.468,13,03,1997,no,Medicago polymorpha,72,POINT (-117.075 33.468),6
11576,-117.358,33.168,16,04,2004,no,Medicago polymorpha,107,POINT (-117.358 33.168),6
11577,-116.793,32.665,17,04,1999,no,Medicago polymorpha,107,POINT (-116.793 32.665),6
11578,-116.758,32.573,03,05,2003,no,Medicago polymorpha,123,POINT (-116.758 32.573),6
11579,-118.596,34.497,28,04,2003,no,Medicago polymorpha,118,POINT (-118.596 34.497),6
11580,-117.242,33.532,04,05,1975,no,Medicago polymorpha,124,POINT (-117.242 33.532),6
11582,-120.619,34.913,20,05,1999,no,Medicago polymorpha,140,POINT (-120.619 34.913),6
11583,-117.383,34.033,25,05,2000,no,Medicago polymorpha,146,POINT (-117.383 34.033),6
11584,-117.584,33.383,15,03,1998,no,Medicago polymorpha,74,POINT (-117.584 33.383),6
11585,-118.302,33.774,05,05,1996,no,Medicago polymorpha,126,POINT (-118.302 33.774),6
11587,-117.617,33.708,19,02,1997,no,Medicago polymorpha,50,POINT (-117.617 33.708),6
11588,-117.217,33.758,20,04,1996,no,Medicago polymorpha,111,POINT (-117.217 33.758),6
11589,-117.825,33.642,26,03,1997,no,Medicago polymorpha,85,POINT (-117.825 33.642),6
11590,-117.033,33.575,26,03,1997,no,Medicago polymorpha,85,POINT (-117.033 33.575),6
11591,-117.025,33.617,19,03,1997,no,Medicago polymorpha,78,POINT (-117.025 33.617),6
11592,-118.174,33.818,27,04,1996,no,Medicago polymorpha,118,POINT (-118.174 33.818),6
11593,-118.414,32.817,07,04,1990,no,Medicago polymorpha,97,POINT (-118.414 32.817),6
11594,-117.271,33.47,23,07,1985,no,Medicago polymorpha,204,POINT (-117.271 33.47),6
11595,-116.843,32.595,22,04,1976,no,Medicago polymorpha,113,POINT (-116.843 32.595),6
11596,-117.478,34.169,15,03,1993,no,Medicago polymorpha,74,POINT (-117.478 34.169),6
11597,-118.438,33.94,25,03,1986,no,Medicago polymorpha,84,POINT (-118.438 33.94),6
11598,-118.433,33.933,18,05,1988,no,Medicago polymorpha,139,POINT (-118.433 33.933),6
11599,-119.771,34.557,17,04,1977,no,Medicago polymorpha,107,POINT (-119.771 34.557),6
11600,-119.715,33.996,07,05,1973,no,Medicago polymorpha,127,POINT (-119.715 33.996),6
11603,-117.391,33.78,10,04,1981,no,Medicago polymorpha,100,POINT (-117.391 33.78),6
11610,-117.827,33.844,04,03,1966,no,Medicago polymorpha,63,POINT (-117.827 33.844),6
11612,-117.544,33.75,22,03,1966,no,Medicago polymorpha,81,POINT (-117.544 33.75),6
11613,-117.827,33.844,04,03,1966,no,Medicago polymorpha,63,POINT (-117.827 33.844),6
11614,-118.274,34.186,22,02,2003,no,Medicago polymorpha,53,POINT (-118.274 34.186),6
11616,-117.193,33.301,17,05,1973,no,Medicago polymorpha,137,POINT (-117.193 33.301),6
11620,-117.467,33.309,22,02,1999,no,Medicago polymorpha,53,POINT (-117.467 33.309),6
11621,-117.243,32.702,11,04,2003,no,Medicago polymorpha,101,POINT (-117.243 32.702),6
11622,-117.469,33.315,13,03,1998,no,Medicago polymorpha,72,POINT (-117.469 33.315),6
11623,-117.193,33.432,30,04,2000,no,Medicago polymorpha,121,POINT (-117.193 33.432),6
11624,-117.187,33.434,22,03,2002,no,Medicago polymorpha,81,POINT (-117.187 33.434),6
11625,-117.204,32.919,22,04,2000,no,Medicago polymorpha,113,POINT (-117.204 32.919),6
11626,-117.04,32.84,20,03,1997,no,Medicago polymorpha,79,POINT (-117.04 32.84),6
11629,-118.506,32.93,18,03,1967,no,Medicago polymorpha,77,POINT (-118.506 32.93),6
11637,-119.725,33.997,03,04,1977,no,Medicago polymorpha,93,POINT (-119.725 33.997),6
11638,-119.725,33.997,22,04,1976,no,Medicago polymorpha,113,POINT (-119.725 33.997),6
11639,-119.725,33.997,16,02,1977,no,Medicago polymorpha,47,POINT (-119.725 33.997),6
11640,-119.771,34.017,22,03,1983,no,Medicago polymorpha,81,POINT (-119.771 34.017),6
11641,-120.066,34.502,20,02,1971,no,Medicago polymorpha,51,POINT (-120.066 34.502),6
11642,-119.847,34.413,09,03,1976,no,Medicago polymorpha,69,POINT (-119.847 34.413),6
11644,-119.848,34.412,01,03,1979,no,Medicago polymorpha,60,POINT (-119.848 34.412),6
11645,-119.29,34.423,29,04,1979,no,Medicago polymorpha,119,POINT (-119.29 34.423),6
11648,-119.894,34.558,03,05,1981,no,Medicago polymorpha,123,POINT (-119.894 34.558),6
11649,-120.416,34.753,05,05,1967,no,Medicago polymorpha,125,POINT (-120.416 34.753),6
11651,-120.629,34.569,23,03,1986,no,Medicago polymorpha,82,POINT (-120.629 34.569),6
11652,-119.865,34.41,13,03,1973,no,Medicago polymorpha,72,POINT (-119.865 34.41),6
11654,-119.729,34.454,18,03,1967,no,Medicago polymorpha,77,POINT (-119.729 34.454),6
11655,-119.847,34.413,23,04,1981,no,Medicago polymorpha,113,POINT (-119.847 34.413),6
11657,-119.848,34.412,02,03,1981,no,Medicago polymorpha,61,POINT (-119.848 34.412),6
11658,-119.469,33.25,07,04,1983,no,Medicago polymorpha,97,POINT (-119.469 33.25),6
11660,-119.861,34.417,30,04,1980,no,Medicago polymorpha,121,POINT (-119.861 34.417),6
11662,-119.535,34.401,22,03,1979,no,Medicago polymorpha,81,POINT (-119.535 34.401),6
11663,-119.29,34.423,22,04,1979,no,Medicago polymorpha,112,POINT (-119.29 34.423),6
11664,-120.058,34.742,22,03,1993,no,Medicago polymorpha,81,POINT (-120.058 34.742),6
11665,-120.429,34.678,20,02,1983,no,Medicago polymorpha,51,POINT (-120.429 34.678),6
11666,-120.47,34.875,04,04,2001,no,Medicago polymorpha,94,POINT (-120.47 34.875),6
11667,-120.569,34.794,26,05,1994,no,Medicago polymorpha,146,POINT (-120.569 34.794),6
11668,-119.13,34.46,15,04,1984,no,Medicago polymorpha,106,POINT (-119.13 34.46),6
11669,-120.142,34.476,28,03,2010,no,Medicago polymorpha,87,POINT (-120.142 34.476),6
11670,-119.795,34.422,13,05,1982,no,Medicago polymorpha,133,POINT (-119.795 34.422),6
11671,-119.883,34.419,16,04,2013,no,Medicago polymorpha,106,POINT (-119.883 34.419),6
11672,-119.519,34.391,04,02,1984,no,Medicago polymorpha,35,POINT (-119.519 34.391),6
11673,-117.805,33.882,19,12,1975,no,Medicago polymorpha,353,POINT (-117.805 33.882),6
11674,-120.558,34.675,08,06,1993,no,Medicago polymorpha,159,POINT (-120.558 34.675),6
11676,-118.343,33.759,25,04,1982,no,Medicago polymorpha,115,POINT (-118.343 33.759),6
11677,-117.271,33.47,23,07,1985,no,Medicago polymorpha,204,POINT (-117.271 33.47),6
11678,-120.23,35.178,01,05,1982,no,Medicago polymorpha,121,POINT (-120.23 35.178),6
11679,-117.007,32.866,28,12,1983,no,Medicago polymorpha,362,POINT (-117.007 32.866),6
11686,-117.167,32.944,02,04,2013,no,Medicago polymorpha,92,POINT (-117.167 32.944),6
11776,-117.025,33.617,19,03,1997,no,Medicago polymorpha,78,POINT (-117.025 33.617),6
11777,-118.517,34.333,09,05,1995,no,Medicago polymorpha,129,POINT (-118.517 34.333),6
11783,-117.951,33.933,03,01,2016,no,Medicago polymorpha,3,POINT (-117.951 33.933),6
11787,-116.627,33.316,20,04,2016,no,Medicago polymorpha,111,POINT (-116.627 33.316),6
11858,-118.88,34.057,26,03,2016,no,Medicago polymorpha,86,POINT (-118.88 34.057),6
11878,-117.274,33.005,01,10,2016,no,Medicago polymorpha,275,POINT (-117.274 33.005),6
11879,-117.734,33.547,27,05,2016,no,Medicago polymorpha,148,POINT (-117.734 33.547),6
11880,-118.383,34.593,16,04,2016,no,Medicago polymorpha,107,POINT (-118.383 34.593),6
11881,-118.29,34.143,15,04,2016,no,Medicago polymorpha,106,POINT (-118.29 34.143),6
11882,-118.455,34.075,14,04,2016,no,Medicago polymorpha,105,POINT (-118.455 34.075),6
11883,-117.93,33.978,31,03,2016,no,Medicago polymorpha,91,POINT (-117.93 33.978),6
11884,-118.281,34.086,27,03,2016,no,Medicago polymorpha,87,POINT (-118.281 34.086),6
11885,-118.0,33.971,20,03,2016,no,Medicago polymorpha,80,POINT (-118 33.971),6
11886,-118.433,33.969,14,11,2015,no,Medicago polymorpha,318,POINT (-118.433 33.969),6
11887,-118.655,34.094,07,11,2015,no,Medicago polymorpha,311,POINT (-118.655 34.094),6
11888,-118.014,33.995,30,07,2015,no,Medicago polymorpha,211,POINT (-118.014 33.995),6
11889,-117.961,33.971,08,04,2015,no,Medicago polymorpha,98,POINT (-117.961 33.971),6
11890,-117.95,33.936,29,03,2015,no,Medicago polymorpha,88,POINT (-117.95 33.936),6
11891,-118.172,34.192,20,03,2015,no,Medicago polymorpha,79,POINT (-118.172 34.192),6
11924,-117.29,33.092,22,04,2005,no,Medicago polymorpha,112,POINT (-117.29 33.092),6
11934,-119.341,34.409,20,08,2016,no,Medicago polymorpha,233,POINT (-119.341 34.409),6
11935,-118.237,34.101,09,08,2016,no,Medicago polymorpha,222,POINT (-118.237 34.101),6
11936,-118.455,34.073,02,05,2016,no,Medicago polymorpha,123,POINT (-118.455 34.073),6
11937,-118.382,34.016,11,04,2016,no,Medicago polymorpha,102,POINT (-118.382 34.016),6
11938,-118.441,34.163,08,04,2016,no,Medicago polymorpha,99,POINT (-118.441 34.163),6
11939,-118.37,34.015,01,04,2016,no,Medicago polymorpha,92,POINT (-118.37 34.015),6
11940,-118.062,34.174,10,06,2015,no,Medicago polymorpha,161,POINT (-118.062 34.174),6
11941,-117.888,34.164,08,06,2015,no,Medicago polymorpha,159,POINT (-117.888 34.164),6
11942,-118.12,34.144,08,04,2015,no,Medicago polymorpha,98,POINT (-118.12 34.144),6
11943,-118.369,33.757,15,05,2015,no,Medicago polymorpha,135,POINT (-118.369 33.757),6
11944,-118.167,34.144,13,04,2015,no,Medicago polymorpha,103,POINT (-118.167 34.144),6
11945,-117.851,34.056,02,04,2015,no,Medicago polymorpha,92,POINT (-117.851 34.056),6
11958,-117.709,33.874,18,12,2016,no,Medicago polymorpha,353,POINT (-117.709 33.874),6
11959,-117.287,33.522,11,12,2016,no,Medicago polymorpha,346,POINT (-117.287 33.522),6
11960,-118.233,34.068,13,10,2016,no,Medicago polymorpha,287,POINT (-118.233 34.068),6
